Continent,Country,Month,equipment,equipment_code,demand,supply
Europe,Russia,2020-08-01T01:01:01Z,O2 Concentrators,4,1988,22
Europe,Russia,2020-08-01T01:01:01Z,Testing Units,5,5031,44326
Europe,Russia,2020-08-01T01:01:01Z,Pulse Oxymeters,6,2650,5581
Europe,Russia,2020-08-01T01:01:01Z,General Medicines,7,538766,180797
Europe,Russia,2020-08-01T01:01:01Z,PPE Kit,8,3286,2407
Europe,Russia,2020-09-01T01:01:01Z,oxygen cylinder,0,6723,5523
Europe,Russia,2020-09-01T01:01:01Z,O2 Generator,1,706,1527
Europe,Russia,2020-09-01T01:01:01Z,Mask,2,74607,176775
Europe,Russia,2020-09-01T01:01:01Z,Ventilators,3,1887,209
Europe,Russia,2020-09-01T01:01:01Z,O2 Concentrators,4,2933,2134
Europe,Russia,2020-09-01T01:01:01Z,Testing Units,5,19489,46179
Europe,Russia,2020-09-01T01:01:01Z,Pulse Oxymeters,6,690,659
Europe,Russia,2020-09-01T01:01:01Z,General Medicines,7,1413068,123259
Europe,Russia,2020-09-01T01:01:01Z,PPE Kit,8,7996,6980
Europe,Russia,2020-10-01T01:01:01Z,oxygen cylinder,0,7935,5002
Europe,Russia,2020-10-01T01:01:01Z,O2 Generator,1,3089,1323
Europe,Russia,2020-10-01T01:01:01Z,Mask,2,429732,14937
Europe,Russia,2020-10-01T01:01:01Z,Ventilators,3,126,477
Europe,Russia,2020-10-01T01:01:01Z,O2 Concentrators,4,3398,383
Europe,Russia,2020-10-01T01:01:01Z,Testing Units,5,17654,11429
Europe,Russia,2020-10-01T01:01:01Z,Pulse Oxymeters,6,7626,6557
Europe,Russia,2020-10-01T01:01:01Z,General Medicines,7,1222757,107028
Europe,Russia,2020-10-01T01:01:01Z,PPE Kit,8,3652,4707
Europe,Russia,2020-11-01T01:01:01Z,oxygen cylinder,0,3755,8656
Europe,Russia,2020-11-01T01:01:01Z,O2 Generator,1,1386,943
Europe,Russia,2020-11-01T01:01:01Z,Mask,2,105521,185076
Europe,Russia,2020-11-01T01:01:01Z,Ventilators,3,3071,984
Europe,Russia,2020-11-01T01:01:01Z,O2 Concentrators,4,1052,2394
Europe,Russia,2020-11-01T01:01:01Z,Testing Units,5,58477,85394
Europe,Russia,2020-11-01T01:01:01Z,Pulse Oxymeters,6,6089,1830
Europe,Russia,2020-11-01T01:01:01Z,General Medicines,7,1525427,277863
Europe,Russia,2020-11-01T01:01:01Z,PPE Kit,8,8096,4675
Europe,Russia,2020-12-01T01:01:01Z,oxygen cylinder,0,11996,3484
Europe,Russia,2020-12-01T01:01:01Z,O2 Generator,1,431,1143
Europe,Russia,2020-12-01T01:01:01Z,Mask,2,612248,164857
Europe,Russia,2020-12-01T01:01:01Z,Ventilators,3,3097,421
Europe,Russia,2020-12-01T01:01:01Z,O2 Concentrators,4,3770,1009
Europe,Russia,2020-12-01T01:01:01Z,Testing Units,5,91344,104384
Europe,Russia,2020-12-01T01:01:01Z,Pulse Oxymeters,6,5087,6871
Europe,Russia,2020-12-01T01:01:01Z,General Medicines,7,1489144,55944
Europe,Russia,2020-12-01T01:01:01Z,PPE Kit,8,756,3617
Europe,Russia,2021-01-01T01:01:01Z,oxygen cylinder,0,5172,3765
Europe,Russia,2021-01-01T01:01:01Z,O2 Generator,1,4639,430
Europe,Russia,2021-01-01T01:01:01Z,Mask,2,1565485,68601
Europe,Russia,2021-01-01T01:01:01Z,Ventilators,3,1295,536
Europe,Russia,2021-01-01T01:01:01Z,O2 Concentrators,4,186,2827
Europe,Russia,2021-01-01T01:01:01Z,Testing Units,5,96249,42883
Europe,Russia,2021-01-01T01:01:01Z,Pulse Oxymeters,6,2851,9941
Europe,Russia,2021-01-01T01:01:01Z,General Medicines,7,1586695,365945
Europe,Russia,2021-01-01T01:01:01Z,PPE Kit,8,9147,5876
Europe,Russia,2021-02-01T01:01:01Z,oxygen cylinder,0,10732,6148
Europe,Russia,2021-02-01T01:01:01Z,O2 Generator,1,4864,1406
Europe,Russia,2021-02-01T01:01:01Z,Mask,2,346695,355219
Europe,Russia,2021-02-01T01:01:01Z,Ventilators,3,2760,470
Europe,Russia,2021-02-01T01:01:01Z,O2 Concentrators,4,5406,570
Europe,Russia,2021-02-01T01:01:01Z,Testing Units,5,19074,10167
Europe,Russia,2021-02-01T01:01:01Z,Pulse Oxymeters,6,11062,9813
Europe,Russia,2021-02-01T01:01:01Z,General Medicines,7,4943776,181885
Europe,Russia,2021-02-01T01:01:01Z,PPE Kit,8,5176,10217
Europe,Russia,2021-03-01T01:01:01Z,oxygen cylinder,0,3808,10917
Europe,Russia,2021-03-01T01:01:01Z,O2 Generator,1,5328,2522
Europe,Russia,2021-03-01T01:01:01Z,Mask,2,441975,299095
Europe,Russia,2021-03-01T01:01:01Z,Ventilators,3,528,326
Europe,Russia,2021-03-01T01:01:01Z,O2 Concentrators,4,103,378
Europe,Russia,2021-03-01T01:01:01Z,Testing Units,5,21172,149939
Europe,Russia,2021-03-01T01:01:01Z,Pulse Oxymeters,6,9805,6133
Europe,Russia,2021-03-01T01:01:01Z,General Medicines,7,5685519,852432
Europe,Russia,2021-03-01T01:01:01Z,PPE Kit,8,1357,2786
Europe,Russia,2021-04-01T01:01:01Z,oxygen cylinder,0,101,6916
Europe,Russia,2021-04-01T01:01:01Z,O2 Generator,1,1541,1316
Europe,Russia,2021-04-01T01:01:01Z,Mask,2,3659191,9614
Europe,Russia,2021-04-01T01:01:01Z,Ventilators,3,2918,1550
Europe,Russia,2021-04-01T01:01:01Z,O2 Concentrators,4,2427,3616
Europe,Russia,2021-04-01T01:01:01Z,Testing Units,5,32842,40114
Europe,Russia,2021-04-01T01:01:01Z,Pulse Oxymeters,6,4910,4709
Europe,Russia,2021-04-01T01:01:01Z,General Medicines,7,2496548,659020
Europe,Russia,2021-04-01T01:01:01Z,PPE Kit,8,10106,3340
Europe,Russia,2021-05-01T01:01:01Z,oxygen cylinder,0,10997,4702
Europe,Russia,2021-05-01T01:01:01Z,O2 Generator,1,1309,2907
Europe,Russia,2021-05-01T01:01:01Z,Mask,2,2944883,45498
Europe,Russia,2021-05-01T01:01:01Z,Ventilators,3,6886,165
Europe,Russia,2021-05-01T01:01:01Z,O2 Concentrators,4,798,674
Europe,Russia,2021-05-01T01:01:01Z,Testing Units,5,162740,150878
Europe,Russia,2021-05-01T01:01:01Z,Pulse Oxymeters,6,6346,1450
Europe,Russia,2021-05-01T01:01:01Z,General Medicines,7,6468179,836044
Europe,Russia,2021-05-01T01:01:01Z,PPE Kit,8,8190,9429
Europe,Russia,2021-06-01T01:01:01Z,oxygen cylinder,0,13165,4963
Europe,Russia,2021-06-01T01:01:01Z,O2 Generator,1,6065,2712
Europe,Russia,2021-06-01T01:01:01Z,Mask,2,5077226,677889
Europe,Russia,2021-06-01T01:01:01Z,Ventilators,3,4820,625
Europe,Russia,2021-06-01T01:01:01Z,O2 Concentrators,4,2221,745
Europe,Russia,2021-06-01T01:01:01Z,Testing Units,5,172948,170688
Europe,Russia,2021-06-01T01:01:01Z,Pulse Oxymeters,6,14503,13148
Europe,Russia,2021-06-01T01:01:01Z,General Medicines,7,5476519,471006
Europe,Russia,2021-06-01T01:01:01Z,PPE Kit,8,6887,1620
Europe,Russia,2021-07-01T01:01:01Z,oxygen cylinder,0,2018,5711
Europe,Russia,2021-07-01T01:01:01Z,O2 Generator,1,2657,722
Europe,Russia,2021-07-01T01:01:01Z,Mask,2,5122328,12869
Europe,Russia,2021-07-01T01:01:01Z,Ventilators,3,7936,740
Europe,Russia,2021-07-01T01:01:01Z,O2 Concentrators,4,6808,1210
Europe,Russia,2021-07-01T01:01:01Z,Testing Units,5,300053,241863
Europe,Russia,2021-07-01T01:01:01Z,Pulse Oxymeters,6,5880,10610
Europe,Russia,2021-07-01T01:01:01Z,General Medicines,7,1064478,426486
Europe,Russia,2021-07-01T01:01:01Z,PPE Kit,8,10116,1259
Europe,Russia,2021-08-01T01:01:01Z,oxygen cylinder,0,18230,2264
Europe,Russia,2021-08-01T01:01:01Z,O2 Generator,1,7130,493
Europe,Russia,2021-08-01T01:01:01Z,Mask,2,5477377,899024
Europe,Russia,2021-08-01T01:01:01Z,Ventilators,3,1654,1085
Europe,Russia,2021-08-01T01:01:01Z,O2 Concentrators,4,4761,2642
Europe,Russia,2021-08-01T01:01:01Z,Testing Units,5,144176,242273
Europe,Russia,2021-08-01T01:01:01Z,Pulse Oxymeters,6,5469,9233
Europe,Russia,2021-08-01T01:01:01Z,General Medicines,7,1918469,331023
Europe,Russia,2021-08-01T01:01:01Z,PPE Kit,8,12798,6009
Europe,Russia,2021-09-01T01:01:01Z,oxygen cylinder,0,8859,16564
Europe,Russia,2021-09-01T01:01:01Z,O2 Generator,1,7382,2218
Europe,Russia,2021-09-01T01:01:01Z,Mask,2,8345258,421290
Europe,Russia,2021-09-01T01:01:01Z,Ventilators,3,6558,1012
Europe,Russia,2021-09-01T01:01:01Z,O2 Concentrators,4,3673,774
Europe,Russia,2021-09-01T01:01:01Z,Testing Units,5,149695,299010
Europe,Russia,2021-09-01T01:01:01Z,Pulse Oxymeters,6,17560,10556
Europe,Russia,2021-09-01T01:01:01Z,General Medicines,7,14428230,749867
Europe,Russia,2021-09-01T01:01:01Z,PPE Kit,8,3823,2363
Europe,Russia,2021-10-01T01:01:01Z,oxygen cylinder,0,8954,3102
Europe,Russia,2021-10-01T01:01:01Z,O2 Generator,1,8008,3858
Europe,Russia,2021-10-01T01:01:01Z,Mask,2,5033264,984952
Europe,Russia,2021-10-01T01:01:01Z,Ventilators,3,10305,1714
Europe,Russia,2021-10-01T01:01:01Z,O2 Concentrators,4,6608,1416
Europe,Russia,2021-10-01T01:01:01Z,Testing Units,5,346837,213919
Europe,Russia,2021-10-01T01:01:01Z,Pulse Oxymeters,6,13752,2408
Europe,Russia,2021-10-01T01:01:01Z,General Medicines,7,19589816,1332178
Europe,Russia,2021-10-01T01:01:01Z,PPE Kit,8,18819,12381
Europe,Russia,2021-11-01T01:01:01Z,oxygen cylinder,0,17185,3371
Europe,Russia,2021-11-01T01:01:01Z,O2 Generator,1,7319,3755
Europe,Russia,2021-11-01T01:01:01Z,Mask,2,10488013,1271736
Europe,Russia,2021-11-01T01:01:01Z,Ventilators,3,2894,1538
Europe,Russia,2021-11-01T01:01:01Z,O2 Concentrators,4,2961,531
Europe,Russia,2021-11-01T01:01:01Z,Testing Units,5,496480,289299
Europe,Russia,2021-11-01T01:01:01Z,Pulse Oxymeters,6,5900,15357
Europe,Russia,2021-11-01T01:01:01Z,General Medicines,7,4885725,1632060
Europe,Russia,2021-11-01T01:01:01Z,PPE Kit,8,6217,9223
Europe,Russia,2021-12-01T01:01:01Z,oxygen cylinder,0,23094,5404
Europe,Russia,2021-12-01T01:01:01Z,O2 Generator,1,4726,4661
Europe,Russia,2021-12-01T01:01:01Z,Mask,2,6122677,203798
Europe,Russia,2021-12-01T01:01:01Z,Ventilators,3,102,1245
Europe,Russia,2021-12-01T01:01:01Z,O2 Concentrators,4,5586,4703
Europe,Russia,2021-12-01T01:01:01Z,Testing Units,5,224550,19628
Europe,Russia,2021-12-01T01:01:01Z,Pulse Oxymeters,6,13369,16004
Europe,Russia,2021-12-01T01:01:01Z,General Medicines,7,2679885,922786
Europe,Russia,2021-12-01T01:01:01Z,PPE Kit,8,21470,8511
Europe,Russia,2022-01-01T01:01:01Z,oxygen cylinder,0,4464,17368
Europe,Russia,2022-01-01T01:01:01Z,O2 Generator,1,9455,1081
Europe,Russia,2022-01-01T01:01:01Z,Mask,2,11880646,2061919
Europe,Russia,2022-01-01T01:01:01Z,Ventilators,3,5713,162
Europe,Russia,2022-01-01T01:01:01Z,O2 Concentrators,4,4827,3255
Europe,Russia,2022-01-01T01:01:01Z,Testing Units,5,170202,225582
Europe,Russia,2022-01-01T01:01:01Z,Pulse Oxymeters,6,1330,5968
Europe,Russia,2022-01-01T01:01:01Z,General Medicines,7,30641623,371530
Europe,Russia,2022-01-01T01:01:01Z,PPE Kit,8,15379,15804
Europe,Russia,2022-02-01T01:01:01Z,oxygen cylinder,0,10897,14712
Europe,Russia,2022-02-01T01:01:01Z,O2 Generator,1,8425,3166
Europe,Russia,2022-02-01T01:01:01Z,Mask,2,1062981,148901
Europe,Russia,2022-02-01T01:01:01Z,Ventilators,3,12466,146
Europe,Russia,2022-02-01T01:01:01Z,O2 Concentrators,4,7492,2894
Europe,Russia,2022-02-01T01:01:01Z,Testing Units,5,523394,132495
Europe,Russia,2022-02-01T01:01:01Z,Pulse Oxymeters,6,21185,3456
Europe,Russia,2022-02-01T01:01:01Z,General Medicines,7,24655150,3234251
Europe,Russia,2022-02-01T01:01:01Z,PPE Kit,8,8973,7431
Europe,Russia,2022-03-01T01:01:01Z,oxygen cylinder,0,11110,6615
Europe,Russia,2022-03-01T01:01:01Z,O2 Generator,1,6977,4830
Europe,Russia,2022-03-01T01:01:01Z,Mask,2,16057233,1049501
Europe,Russia,2022-03-01T01:01:01Z,Ventilators,3,3331,2049
Europe,Russia,2022-03-01T01:01:01Z,O2 Concentrators,4,4699,2862
Europe,Russia,2022-03-01T01:01:01Z,Testing Units,5,398605,562265
Europe,Russia,2022-03-01T01:01:01Z,Pulse Oxymeters,6,1659,5649
Europe,Russia,2022-03-01T01:01:01Z,General Medicines,7,17695348,116122
Europe,Russia,2022-03-01T01:01:01Z,PPE Kit,8,25495,12487
Europe,Russia,2022-04-01T01:01:01Z,oxygen cylinder,0,17470,11669
Europe,Russia,2022-04-01T01:01:01Z,O2 Generator,1,434,4502
Europe,Russia,2022-04-01T01:01:01Z,Mask,2,3980521,647867
Europe,Russia,2022-04-01T01:01:01Z,Ventilators,3,11548,1557
Europe,Russia,2022-04-01T01:01:01Z,O2 Concentrators,4,9871,1453
Europe,Russia,2022-04-01T01:01:01Z,Testing Units,5,723219,248314
Europe,Russia,2022-04-01T01:01:01Z,Pulse Oxymeters,6,18954,4240
Europe,Russia,2022-04-01T01:01:01Z,General Medicines,7,33559991,3813389
Europe,Russia,2022-04-01T01:01:01Z,PPE Kit,8,10214,7362
Europe,San Marino,2020-01-01T01:01:01Z,oxygen cylinder,0,539,121
Europe,San Marino,2020-01-01T01:01:01Z,O2 Generator,1,147,26
Europe,San Marino,2020-01-01T01:01:01Z,Mask,2,590,392
Europe,San Marino,2020-01-01T01:01:01Z,Ventilators,3,98,53
Europe,San Marino,2020-01-01T01:01:01Z,O2 Concentrators,4,399,47
Europe,San Marino,2020-01-01T01:01:01Z,Testing Units,5,798,556
Europe,San Marino,2020-01-01T01:01:01Z,Pulse Oxymeters,6,751,73
Europe,San Marino,2020-01-01T01:01:01Z,General Medicines,7,1387,551
Europe,San Marino,2020-01-01T01:01:01Z,PPE Kit,8,319,776
Europe,San Marino,2020-02-01T01:01:01Z,oxygen cylinder,0,1870,243
Europe,San Marino,2020-02-01T01:01:01Z,O2 Generator,1,707,126
Europe,San Marino,2020-02-01T01:01:01Z,Mask,2,5257,1955
Europe,San Marino,2020-02-01T01:01:01Z,Ventilators,3,273,44
Europe,San Marino,2020-02-01T01:01:01Z,O2 Concentrators,4,28,115
Europe,San Marino,2020-02-01T01:01:01Z,Testing Units,5,902,2805
Europe,San Marino,2020-02-01T01:01:01Z,Pulse Oxymeters,6,260,50
Europe,San Marino,2020-02-01T01:01:01Z,General Medicines,7,8143,4117
Europe,San Marino,2020-02-01T01:01:01Z,PPE Kit,8,55,1465
Europe,San Marino,2020-03-01T01:01:01Z,oxygen cylinder,0,2372,1668
Europe,San Marino,2020-03-01T01:01:01Z,O2 Generator,1,304,90
Europe,San Marino,2020-03-01T01:01:01Z,Mask,2,116,8636
Europe,San Marino,2020-03-01T01:01:01Z,Ventilators,3,206,120
Europe,San Marino,2020-03-01T01:01:01Z,O2 Concentrators,4,223,50
Europe,San Marino,2020-03-01T01:01:01Z,Testing Units,5,1778,1507
Europe,San Marino,2020-03-01T01:01:01Z,Pulse Oxymeters,6,811,156
Europe,San Marino,2020-03-01T01:01:01Z,General Medicines,7,31655,420
Europe,San Marino,2020-03-01T01:01:01Z,PPE Kit,8,1770,160
Europe,San Marino,2020-04-01T01:01:01Z,oxygen cylinder,0,2893,1253
Europe,San Marino,2020-04-01T01:01:01Z,O2 Generator,1,1188,551
Europe,San Marino,2020-04-01T01:01:01Z,Mask,2,45104,12448
Europe,San Marino,2020-04-01T01:01:01Z,Ventilators,3,556,146
Europe,San Marino,2020-04-01T01:01:01Z,O2 Concentrators,4,860,438
Europe,San Marino,2020-04-01T01:01:01Z,Testing Units,5,541,8537
Europe,San Marino,2020-04-01T01:01:01Z,Pulse Oxymeters,6,3595,2358
Europe,San Marino,2020-04-01T01:01:01Z,General Medicines,7,99652,9919
Europe,San Marino,2020-04-01T01:01:01Z,PPE Kit,8,2486,2377
Europe,San Marino,2020-05-01T01:01:01Z,oxygen cylinder,0,3001,2759
Europe,San Marino,2020-05-01T01:01:01Z,O2 Generator,1,758,515
Europe,San Marino,2020-05-01T01:01:01Z,Mask,2,8155,39134
Europe,San Marino,2020-05-01T01:01:01Z,Ventilators,3,523,409
Europe,San Marino,2020-05-01T01:01:01Z,O2 Concentrators,4,77,207
Europe,San Marino,2020-05-01T01:01:01Z,Testing Units,5,12724,15736
Europe,San Marino,2020-05-01T01:01:01Z,Pulse Oxymeters,6,1435,375
Europe,San Marino,2020-05-01T01:01:01Z,General Medicines,7,130446,28834
Europe,San Marino,2020-05-01T01:01:01Z,PPE Kit,8,4241,3879
Europe,San Marino,2020-06-01T01:01:01Z,oxygen cylinder,0,2981,328
Europe,San Marino,2020-06-01T01:01:01Z,O2 Generator,1,2271,49
Europe,San Marino,2020-06-01T01:01:01Z,Mask,2,189174,13836
Europe,San Marino,2020-06-01T01:01:01Z,Ventilators,3,800,93
Europe,San Marino,2020-06-01T01:01:01Z,O2 Concentrators,4,2278,509
Europe,San Marino,2020-06-01T01:01:01Z,Testing Units,5,1863,27365
Europe,San Marino,2020-06-01T01:01:01Z,Pulse Oxymeters,6,5299,795
Europe,San Marino,2020-06-01T01:01:01Z,General Medicines,7,266070,80075
Europe,San Marino,2020-06-01T01:01:01Z,PPE Kit,8,4261,2685
Europe,San Marino,2020-07-01T01:01:01Z,oxygen cylinder,0,5399,3717
Europe,San Marino,2020-07-01T01:01:01Z,O2 Generator,1,1292,161
Europe,San Marino,2020-07-01T01:01:01Z,Mask,2,307776,34261
Europe,San Marino,2020-07-01T01:01:01Z,Ventilators,3,1607,151
Europe,San Marino,2020-07-01T01:01:01Z,O2 Concentrators,4,2385,692
Europe,San Marino,2020-07-01T01:01:01Z,Testing Units,5,21089,24273
Europe,San Marino,2020-07-01T01:01:01Z,Pulse Oxymeters,6,5437,2762
Europe,San Marino,2020-07-01T01:01:01Z,General Medicines,7,627030,101055
Europe,San Marino,2020-07-01T01:01:01Z,PPE Kit,8,6915,4330
Europe,San Marino,2020-08-01T01:01:01Z,oxygen cylinder,0,6657,5473
Europe,San Marino,2020-08-01T01:01:01Z,O2 Generator,1,1413,1216
Europe,San Marino,2020-08-01T01:01:01Z,Mask,2,280875,126912
Europe,San Marino,2020-08-01T01:01:01Z,Ventilators,3,830,61
Europe,San Marino,2020-08-01T01:01:01Z,O2 Concentrators,4,2769,1221
Europe,San Marino,2020-08-01T01:01:01Z,Testing Units,5,23264,28573
Europe,San Marino,2020-08-01T01:01:01Z,Pulse Oxymeters,6,5962,4835
Europe,San Marino,2020-08-01T01:01:01Z,General Medicines,7,899306,164673
Europe,San Marino,2020-08-01T01:01:01Z,PPE Kit,8,2411,4830
Europe,San Marino,2020-09-01T01:01:01Z,oxygen cylinder,0,859,1013
Europe,San Marino,2020-09-01T01:01:01Z,O2 Generator,1,621,1675
Europe,San Marino,2020-09-01T01:01:01Z,Mask,2,67312,6184
Europe,San Marino,2020-09-01T01:01:01Z,Ventilators,3,94,887
Europe,San Marino,2020-09-01T01:01:01Z,O2 Concentrators,4,1060,635
Europe,San Marino,2020-09-01T01:01:01Z,Testing Units,5,57779,36790
Europe,San Marino,2020-09-01T01:01:01Z,Pulse Oxymeters,6,3293,2388
Europe,San Marino,2020-09-01T01:01:01Z,General Medicines,7,921842,231982
Europe,San Marino,2020-09-01T01:01:01Z,PPE Kit,8,5589,2105
Europe,San Marino,2020-10-01T01:01:01Z,oxygen cylinder,0,1832,1235
Europe,San Marino,2020-10-01T01:01:01Z,O2 Generator,1,3223,146
Europe,San Marino,2020-10-01T01:01:01Z,Mask,2,339268,39805
Europe,San Marino,2020-10-01T01:01:01Z,Ventilators,3,2526,920
Europe,San Marino,2020-10-01T01:01:01Z,O2 Concentrators,4,758,2064
Europe,San Marino,2020-10-01T01:01:01Z,Testing Units,5,48925,39903
Europe,San Marino,2020-10-01T01:01:01Z,Pulse Oxymeters,6,2208,2446
Europe,San Marino,2020-10-01T01:01:01Z,General Medicines,7,1102701,61121
Europe,San Marino,2020-10-01T01:01:01Z,PPE Kit,8,4995,5440
Europe,San Marino,2020-11-01T01:01:01Z,oxygen cylinder,0,3656,655
Europe,San Marino,2020-11-01T01:01:01Z,O2 Generator,1,511,1429
Europe,San Marino,2020-11-01T01:01:01Z,Mask,2,765178,60414
Europe,San Marino,2020-11-01T01:01:01Z,Ventilators,3,1193,212
Europe,San Marino,2020-11-01T01:01:01Z,O2 Concentrators,4,956,52
Europe,San Marino,2020-11-01T01:01:01Z,Testing Units,5,116271,51190
Europe,San Marino,2020-11-01T01:01:01Z,Pulse Oxymeters,6,3088,1412
Europe,San Marino,2020-11-01T01:01:01Z,General Medicines,7,985116,213618
Europe,San Marino,2020-11-01T01:01:01Z,PPE Kit,8,32,3383
Europe,San Marino,2020-12-01T01:01:01Z,oxygen cylinder,0,6327,8321
Europe,San Marino,2020-12-01T01:01:01Z,O2 Generator,1,3988,1310
Europe,San Marino,2020-12-01T01:01:01Z,Mask,2,258778,7036
Europe,San Marino,2020-12-01T01:01:01Z,Ventilators,3,1821,715
Europe,San Marino,2020-12-01T01:01:01Z,O2 Concentrators,4,2577,2729
Europe,San Marino,2020-12-01T01:01:01Z,Testing Units,5,78428,40452
Europe,San Marino,2020-12-01T01:01:01Z,Pulse Oxymeters,6,134,5703
Europe,San Marino,2020-12-01T01:01:01Z,General Medicines,7,723466,23115
Europe,San Marino,2020-12-01T01:01:01Z,PPE Kit,8,1530,1628
Europe,San Marino,2021-01-01T01:01:01Z,oxygen cylinder,0,5612,757
Europe,San Marino,2021-01-01T01:01:01Z,O2 Generator,1,643,1802
Europe,San Marino,2021-01-01T01:01:01Z,Mask,2,516712,46681
Europe,San Marino,2021-01-01T01:01:01Z,Ventilators,3,3432,1053
Europe,San Marino,2021-01-01T01:01:01Z,O2 Concentrators,4,3204,1740
Europe,San Marino,2021-01-01T01:01:01Z,Testing Units,5,114772,32477
Europe,San Marino,2021-01-01T01:01:01Z,Pulse Oxymeters,6,7894,8366
Europe,San Marino,2021-01-01T01:01:01Z,General Medicines,7,1418908,332147
Europe,San Marino,2021-01-01T01:01:01Z,PPE Kit,8,11021,1532
Europe,San Marino,2021-02-01T01:01:01Z,oxygen cylinder,0,13786,3522
Europe,San Marino,2021-02-01T01:01:01Z,O2 Generator,1,152,1209
Europe,San Marino,2021-02-01T01:01:01Z,Mask,2,2138128,83487
Europe,San Marino,2021-02-01T01:01:01Z,Ventilators,3,3522,1210
Europe,San Marino,2021-02-01T01:01:01Z,O2 Concentrators,4,2796,2019
Europe,San Marino,2021-02-01T01:01:01Z,Testing Units,5,152726,8294
Europe,San Marino,2021-02-01T01:01:01Z,Pulse Oxymeters,6,3148,2388
Europe,San Marino,2021-02-01T01:01:01Z,General Medicines,7,232890,40208
Europe,San Marino,2021-02-01T01:01:01Z,PPE Kit,8,5856,6488
Europe,San Marino,2021-03-01T01:01:01Z,oxygen cylinder,0,14555,1396
Europe,San Marino,2021-03-01T01:01:01Z,O2 Generator,1,3559,68
Europe,San Marino,2021-03-01T01:01:01Z,Mask,2,193772,538901
Europe,San Marino,2021-03-01T01:01:01Z,Ventilators,3,2526,1157
Europe,San Marino,2021-03-01T01:01:01Z,O2 Concentrators,4,417,140
Europe,San Marino,2021-03-01T01:01:01Z,Testing Units,5,108585,72593
Europe,San Marino,2021-03-01T01:01:01Z,Pulse Oxymeters,6,13587,9189
Europe,San Marino,2021-03-01T01:01:01Z,General Medicines,7,2205534,733133
Europe,San Marino,2021-03-01T01:01:01Z,PPE Kit,8,4861,1961
Europe,San Marino,2021-04-01T01:01:01Z,oxygen cylinder,0,12685,316
Europe,San Marino,2021-04-01T01:01:01Z,O2 Generator,1,306,2938
Europe,San Marino,2021-04-01T01:01:01Z,Mask,2,1648209,118113
Europe,San Marino,2021-04-01T01:01:01Z,Ventilators,3,3072,885
Europe,San Marino,2021-04-01T01:01:01Z,O2 Concentrators,4,6259,3549
Europe,San Marino,2021-04-01T01:01:01Z,Testing Units,5,70455,114542
Europe,San Marino,2021-04-01T01:01:01Z,Pulse Oxymeters,6,13288,9317
Europe,San Marino,2021-04-01T01:01:01Z,General Medicines,7,614723,638589
Europe,San Marino,2021-04-01T01:01:01Z,PPE Kit,8,3671,8197
Europe,San Marino,2021-05-01T01:01:01Z,oxygen cylinder,0,2963,1563
Europe,San Marino,2021-05-01T01:01:01Z,O2 Generator,1,625,3078
Europe,San Marino,2021-05-01T01:01:01Z,Mask,2,1248977,952410
Europe,San Marino,2021-05-01T01:01:01Z,Ventilators,3,6224,1487
Europe,San Marino,2021-05-01T01:01:01Z,O2 Concentrators,4,1822,3109
Europe,San Marino,2021-05-01T01:01:01Z,Testing Units,5,65222,139337
Europe,San Marino,2021-05-01T01:01:01Z,Pulse Oxymeters,6,16809,5645
Europe,San Marino,2021-05-01T01:01:01Z,General Medicines,7,245761,831906
Europe,San Marino,2021-05-01T01:01:01Z,PPE Kit,8,7037,6083
Europe,San Marino,2021-06-01T01:01:01Z,oxygen cylinder,0,17673,2120
Europe,San Marino,2021-06-01T01:01:01Z,O2 Generator,1,2706,737
Europe,San Marino,2021-06-01T01:01:01Z,Mask,2,3398036,204121
Europe,San Marino,2021-06-01T01:01:01Z,Ventilators,3,6275,1374
Europe,San Marino,2021-06-01T01:01:01Z,O2 Concentrators,4,3740,1472
Europe,San Marino,2021-06-01T01:01:01Z,Testing Units,5,36705,175848
Europe,San Marino,2021-06-01T01:01:01Z,Pulse Oxymeters,6,15546,7523
Europe,San Marino,2021-06-01T01:01:01Z,General Medicines,7,8360387,1200844
Europe,San Marino,2021-06-01T01:01:01Z,PPE Kit,8,1853,13156
Europe,San Marino,2021-07-01T01:01:01Z,oxygen cylinder,0,15367,1380
Europe,San Marino,2021-07-01T01:01:01Z,O2 Generator,1,2513,3210
Europe,San Marino,2021-07-01T01:01:01Z,Mask,2,691325,1055529
Europe,San Marino,2021-07-01T01:01:01Z,Ventilators,3,4971,1011
Europe,San Marino,2021-07-01T01:01:01Z,O2 Concentrators,4,4796,2616
Europe,San Marino,2021-07-01T01:01:01Z,Testing Units,5,247874,118820
Europe,San Marino,2021-07-01T01:01:01Z,Pulse Oxymeters,6,16367,1626
